Gene,MIP56_Myo_DS
Rfx7,6.95155004730172e-08
Tex35,6.94777819964641e-08
Rprd2,6.94762856208951e-08
Prmt2,6.93540700950962e-08
Ect2,6.93120983399863e-08
Lin37,6.93067221543362e-08
Tmem183a,6.90843597389378e-08
Arl6ip5,6.90219553494423e-08
Adam17,6.90045618509865e-08
Cmpk1,6.88796803406269e-08
Tfdp1,6.88498152240308e-08
Thap7,6.87586815612538e-08
Eif2b1,6.86953669626213e-08
Tgs1,6.86737080663255e-08
Oxa1l,6.86225467951317e-08
Dpf2,6.85051015513602e-08
Slc39a7,6.85012761576892e-08
Akap14,6.84490203845637e-08
Itch,6.84223101949687e-08
Kcnj14,6.84218391879231e-08
Lrrc57,6.83889936550587e-08
Sec24b,6.83325928500545e-08
Harbi1,6.81269237171581e-08
6030458C11Rik,6.81210440635785e-08
Cct3,6.81188243684589e-08
Psmd4,6.80761837067769e-08
Rnaseh2b,6.80578521653551e-08
Dld,6.80520033841611e-08
Ube4b,6.78493612020079e-08
Nadsyn1,6.75816003787585e-08
Ttc19,6.75592131832012e-08
Tnfsf13,6.75419550634152e-08
Dnali1,6.74896269646317e-08
Msh3,6.74448764401113e-08
Rprl2,6.73095013357073e-08
Polr1a,6.73066056331034e-08
Sumo1,6.72687472175196e-08
Nup160,6.72512449286313e-08
Wdfy2,6.72474530646354e-08
Jrkl,6.7233792507182e-08
Med8,6.71139213255272e-08
Ubr7,6.71136492419978e-08
Elof1,6.70959079025992e-08
Rexo4,6.70905407061088e-08
Arpp19,6.70574577646128e-08
Prpf4b,6.70027863376008e-08
Scai,6.68498557843053e-08
Rfk,6.68149821773471e-08
Zfp558,6.67592506648999e-08
Spg11,6.66568872127583e-08
Arhgef5,6.6641648511774e-08
Golga7,6.66080739695974e-08
B4galt3,6.65926315521451e-08
Rsbn1,6.65182718137653e-08
Mdm2,6.64852524645335e-08
Atg3,6.63181840458548e-08
Sirt5,6.63039195793001e-08
Szt2,6.62519836670335e-08
Zdhhc16,6.6231510737289e-08
Fbxo5,6.62143984156276e-08
Aurka,6.62041875004176e-08
Mark2,6.6148022362464e-08
Zfp68,6.60621129571376e-08
Snord123,6.59862448983028e-08
Mutyh,6.58964421966815e-08
Dgcr8,6.58927881071011e-08
Atf5,6.58756514547204e-08
Paics,6.58337204351945e-08
BC003965,6.58028334843262e-08
Eef1g,6.57776583873804e-08
Vmac,6.57509327332644e-08
Srsf11,6.56561838185368e-08
Med17,6.56539217587321e-08
Srd5a1,6.55103513816791e-08
Gadd45gip1,6.54544005335664e-08
Ppp2r1b,6.54362413843353e-08
Nr2c2,6.54229739678594e-08
Rnf121,6.54024275046406e-08
Mapk1ip1l,6.53997979747351e-08
Uso1,6.53619870842746e-08
P4ha1,6.53594609762661e-08
Nsmce2,6.53376783521526e-08
Ost4,6.52840281640946e-08
Nudcd1,6.52743022982974e-08
Zkscan14,6.51640178720891e-08
H1foo,6.51514423712841e-08
Cep44,6.51132250360495e-08
Tstd2,6.49613585084404e-08
Tank,6.49074828120199e-08
Rmrp,6.48198559499781e-08
G3bp1,6.47898470813863e-08
Ccar2,6.47871114614452e-08
H2afz,6.47731889958839e-08
Cebpz,6.47661743278353e-08
Dhx37,6.46945391646377e-08
Qprt,6.46754313277527e-08
Wdr74,6.46476478079353e-08
Nudt1,6.45716076108019e-08
Phax,6.45369310897036e-08
Psmb4,6.44595156894035e-08
Zcrb1,6.43740965405672e-08
Ube2k,6.43671781030859e-08
Ptcd2,6.43627026430079e-08
Slc25a38,6.42568469146198e-08
Sec23ip,6.42269208977946e-08
Acox1,6.41824758369061e-08
Gm2000,6.41784757624666e-08
St3gal2,6.41256785394427e-08
Emc7,6.40313384946719e-08
Frs2,6.39994109417099e-08
Vps4b,6.39336252970029e-08
Crlf3,6.38846797199323e-08
Ubqln4,6.38724346587669e-08
Rsl1,6.38166309082718e-08
Akirin1,6.3794611476073e-08
Zbtb49,6.37567505664059e-08
Esf1,6.3733632249771e-08
Inip,6.37285218387653e-08
Csnk1g3,6.37162066547038e-08
Nfatc3,6.36167391911385e-08
BC028528,6.35646463436847e-08
Psph,6.34748744238132e-08
Alkbh5,6.33487759696617e-08
Surf1,6.33379313315085e-08
Krr1,6.33194334087096e-08
Exosc8,6.33187219908481e-08
Suv39h2,6.33172165558375e-08
Agl,6.31861081706206e-08
Nuf2,6.31476032812168e-08
Pola2,6.31340331796032e-08
Emg1,6.31179915624216e-08
Gtf2h3,6.30709826470826e-08
Mlec,6.30683444758218e-08
Kbtbd3,6.3034952083759e-08
Pyurf,6.30316408505403e-08
Dars2,6.29910488976125e-08
Arl5b,6.29902241598615e-08
Wdsub1,6.29303836112839e-08
Arfrp1,6.29041568784158e-08
Arel1,6.2790713700083e-08
Tufm,6.27723244429342e-08
Spast,6.27051816930129e-08
1700066M21Rik,6.26746396157885e-08
1110065P20Rik,6.26550122906165e-08
Sertad3,6.26167416234512e-08
Snrnp48,6.2556022503327e-08
Zswim8,6.25080843281128e-08
Dcaf17,6.2421274147504e-08
Pias3,6.24147622576319e-08
Dnaja2,6.23683397053574e-08
Pum1,6.23528557845833e-08
Nptn,6.2341525222059e-08
Wipi2,6.22965461695841e-08
Ptpn1,6.22620142369745e-08
Coa7,6.21820511231736e-08
2310033P09Rik,6.21642123340044e-08
Tsfm,6.21592800497628e-08
Slc35b2,6.20030822589976e-08
Egln2,6.19409139395476e-08
Tmprss5,6.19306702701519e-08
Vamp4,6.19247870330844e-08
Ddx20,6.18467650461319e-08
Clec2d,6.1835153478383e-08
Twf2,6.18247899877054e-08
Stard4,6.16256050712778e-08
Aldh6a1,6.16066275482589e-08
Otud4,6.16026684507416e-08
Med28,6.15433902822767e-08
Zfp207,6.14212302218569e-08
Siah1b,6.14128917431943e-08
Nars,6.1256838631936e-08
Arfgef1,6.11795544369215e-08
Cops3,6.1175024085639e-08
Rbm12,6.11740090736649e-08
Abhd13,6.11388282782005e-08
Zfp410,6.11238442112243e-08
Luc7l3,6.10653565168221e-08
Slc25a28,6.0981163774498e-08
Mcm4,6.0920770251948e-08
Lrrc42,6.08092925575602e-08
Pithd1,6.07736329884997e-08
Hps4,6.06683692860602e-08
Ppih,6.06577345304281e-08
Prr14l,6.06453234192572e-08
Dtl,6.06284717629721e-08
Ap4m1,6.05159486275753e-08
Ggct,6.04793485632814e-08
Gm20604,6.04402196305619e-08
Pex26,6.04313124942494e-08
Manea,6.03183796200618e-08
Adsl,6.0315930217813e-08
Arnt,6.02882949162616e-08
Pcdh11x,6.02260169875937e-08
Pex6,6.02079509074399e-08
Orc3,6.01411968096871e-08
Alkbh1,6.0135777283771e-08
Ido1,6.00943816903163e-08
Pole3,6.00683715495118e-08
Timm50,5.99482354898321e-08
Psmb5,5.9942742278259e-08
Adss,5.9905993992159e-08
Zfp275,5.98993456634924e-08
Psmd12,5.98488562798493e-08
Cops4,5.98203807965893e-08
Zfp455,5.963516310129e-08
Prkci,5.96338828727733e-08
Tmtc3,5.96315011949672e-08
Chmp5,5.96032103763913e-08
Ubald1,5.95706336552122e-08
Nqo1,5.95638055742743e-08
Ppp6r3,5.94422735892734e-08
Zfp189,5.94265094651978e-08
Xrn1,5.93584589849326e-08
Pgam1,5.93423746116437e-08
Gm10184,5.92301962870537e-08
Ubald2,5.92040803432644e-08
Tia1,5.90071554095982e-08
Dot1l,5.89453967154157e-08
Rcc1,5.89389820379825e-08
Pno1,5.88902906858163e-08
Stk16,5.88789878177337e-08
Pgrmc2,5.88136175923569e-08
Nagk,5.88000877367769e-08
Ccl27a,5.87969585434919e-08
Ubox5,5.87705112071885e-08
Psme2,5.87634403334756e-08
Rab2b,5.87590785632452e-08
Lig1,5.87482451373821e-08
Exo1,5.87419033957872e-08
Pigg,5.87183322121826e-08
Smarcb1,5.86084374875142e-08
Gpn2,5.85860495161293e-08
Neurl4,5.85711895317196e-08
Prr12,5.8457204274263e-08
Ap4b1,5.84080932403443e-08
Derl1,5.83420260467448e-08
Cep135,5.82987008157102e-08
Rwdd4a,5.82761181945408e-08
Ykt6,5.81517326066194e-08
Ankrd11,5.8129483982817e-08
Slc25a1,5.81276252994506e-08
Iws1,5.81215790348187e-08
Arpc3,5.80388000051533e-08
Tdp2,5.79798285703747e-08
Scfd1,5.79688718754382e-08
Mettl8,5.79438810123413e-08
Coq5,5.78814966127803e-08
Ranbp9,5.78644582899254e-08
Recql5,5.7772611113163e-08
Mapk1ip1,5.7753969313351e-08
Ran,5.76975202674646e-08
Exosc1,5.76647005907227e-08
Sec22c,5.75811195047094e-08
Mrpl57,5.757135544614e-08
Iscu,5.75690333609448e-08
Pbrm1,5.75319966863904e-08
Mad2l1bp,5.74803384614653e-08
Pfdn2,5.74779805552354e-08
Eif3m,5.74571109331907e-08
Supt6,5.74284946312839e-08
Mfn1,5.73307588077266e-08
Sik3,5.71551143356893e-08
Zfp9,5.71018152541738e-08
Csf2,5.70792875603771e-08
Kctd13,5.70650419180335e-08
Crem,5.70509037737945e-08
Mrps27,5.70274082366742e-08
Orc2,5.70098540249299e-08
Taf6l,5.69640441174164e-08
Tex10,5.69311335269399e-08
Clcn3,5.67962922672117e-08
Slc35a4,5.67560880650168e-08
Mtrf1l,5.67388177195721e-08
Tmem170,5.66368656229586e-08
Fam219b,5.66364331883735e-08
Naca,5.65614475860696e-08
Gtf2a2,5.65596016375834e-08
Trim37,5.65370534254278e-08
Slc50a1,5.64004964653979e-08
Rpl35,5.63807596539934e-08
Mphosph10,5.63157882617774e-08
Gpatch1,5.62791643923927e-08
Rap2a,5.62612388524385e-08
Uqcc3,5.6209327268202e-08
Tmco1,5.62043034158787e-08
Ube2v2,5.6200778525741e-08
Nop58,5.61999893935575e-08
Mrrf,5.61941932086684e-08
Pdcl3,5.61308684033386e-08
Gps2,5.61043503307678e-08
Tmem69,5.60163068620037e-08
Ergic3,5.59919619531977e-08
Tomm20,5.59699825754962e-08
Rnf41,5.59486688550231e-08
Rnaseh1,5.58377554464905e-08
Ndufb6,5.58134082987693e-08
E130309D02Rik,5.58102338517175e-08
Oser1,5.5711924659704e-08
Eif3j1,5.57094358832586e-08
Tspyl1,5.57038011742636e-08
Impa1,5.56564757913077e-08
Cwc25,5.55649869958628e-08
Cog8,5.54997252377804e-08
Hist1h3h,5.5433575405748e-08
Emc9,5.5429357189742e-08
Aida,5.53606243545662e-08
Coq7,5.52664251562179e-08
Alad,5.52611774288013e-08
Mios,5.52135207632053e-08
Wbp1,5.51895413223498e-08
Zfp787,5.51625192261959e-08
Atxn7l3,5.50800663611617e-08
Agpat1,5.50683513744219e-08
Pphln1,5.49669411298297e-08
Ifngr1,5.4961345691985e-08
Neil3,5.49447144352662e-08
Ppp1r8,5.47871409072214e-08
Glrx,5.47843423945411e-08
N4bp2,5.47416741815447e-08
Ctps,5.47344087249993e-08
Rnf13,5.4727193191981e-08
Dedd,5.47181159986762e-08
Aars,5.47114579681976e-08
Psmg3,5.45790925986838e-08
Abhd10,5.44751608801539e-08
Cdk5rap1,5.44337454509356e-08
Usp19,5.43132447511328e-08
Rpa1,5.42524483858201e-08
Sdf2,5.42301119097517e-08
Alyref2,5.42218868025865e-08
Abcd4,5.42128517186778e-08
Sart3,5.41833864357996e-08
Shpk,5.4175937915407e-08
Mrpl23,5.41743793927179e-08
Thop1,5.40190044802504e-08
Chka,5.40030679482838e-08
Pnpla8,5.39605890962923e-08
Eprs,5.39318840647473e-08
Afg3l2,5.39213117122673e-08
Cep78,5.37697462141946e-08
Ifit2,5.37627352455216e-08
Gtf2b,5.37481889633133e-08
Psip1,5.37386404813109e-08
Ccdc89,5.37067422780903e-08
Ap1b1,5.36945338963166e-08
Sirt7,5.36722672731616e-08
Cspp1,5.36557906526242e-08
Cdc7,5.35801423892041e-08
Csf3,5.35358368862576e-08
Cwc22,5.351609285439e-08
Cpox,5.34582136422921e-08
Xkr8,5.34488320638056e-08
Gpr108,5.34476838549186e-08
Arl1,5.34261922705852e-08
Ppp3r1,5.33808897301161e-08
Fbxo38,5.32348995690773e-08
Efhc1,5.32334922666355e-08
Rbm48,5.32159399360433e-08
Slc25a35,5.32154199846431e-08
Pigo,5.32134598288402e-08
Dclre1b,5.31592968875339e-08
Prr3,5.31393069568858e-08
Kcmf1,5.30981620198207e-08
Cdc23,5.30932950821753e-08
Fam214b,5.30169522093614e-08
Nucks1,5.29652815251492e-08
Kctd20,5.29534091493618e-08
Scrn3,5.29441027554757e-08
Zswim7,5.28450303072509e-08
Gmfb,5.27792986392742e-08
Tldc1,5.27662146971983e-08
Med15,5.27252910470106e-08
Vars,5.2604872831349e-08
Zyg11b,5.25998716983843e-08
Zmat2,5.2571255477161e-08
Rbm6,5.25616894405084e-08
Psmd5,5.24794651201378e-08
Nxf1,5.23742044052453e-08
Tarbp2,5.2295483454514e-08
Thrap3,5.22201121008228e-08
Timmdc1,5.21728397374708e-08
Uba3,5.21097822424531e-08
Lrrc40,5.2044904032111e-08
Cipc,5.20249361910621e-08
Shcbp1,5.20102981970599e-08
Acad11,5.19902635425444e-08
Ttc1,5.19755729157301e-08
Leo1,5.19587334435684e-08
Zmat5,5.19564187923861e-08
Rela,5.19475646504244e-08
Itln1,5.19274488916704e-08
Zfp141,5.19093169681404e-08
Fam3c,5.18789084420147e-08
Mkrn2os,5.1866673725242e-08
Carf,5.18663489192273e-08
Cmtm6,5.18089020253733e-08
Eef1d,5.16835144481409e-08
Fbxw2,5.16609437553361e-08
B4galt4,5.15923055242807e-08
Mzt1,5.15705489630004e-08
Bnip1,5.15655874237344e-08
Nr1h3,5.15094993677592e-08
Rbbp4,5.14495777762752e-08
Mtf2,5.13937641662151e-08
Morf4l1,5.13750215612479e-08
Bdh2,5.12694555788202e-08
Fgfr1op2,5.11822875820358e-08
Mief2,5.11784927172992e-08
Dynlrb1,5.11714723574542e-08
Xpot,5.08799376587545e-08
Ppip5k2,5.08794963199079e-08
Slc35a5,5.08642447292602e-08
Dazap2,5.07138298657709e-08
Wdr92,5.07014087642134e-08
Csl,5.06864500637767e-08
Hsdl2,5.06403225844344e-08
Tecr,5.0604431976859e-08
Taf12,5.05830548566115e-08
Nck1,5.05305017297678e-08
Naf1,5.05076612661253e-08
Surf2,5.03799338106175e-08
Creb3,5.03081907358608e-08
Rasa2,5.02756529681271e-08
Galc,5.0273523056522e-08
Rpap2,5.02654865664138e-08
Gemin5,5.02446586507163e-08
Cep250,5.01568746155322e-08
Zfp273,5.01296933207688e-08
Rpl37,5.01054338535844e-08
Jkamp,5.00722204153907e-08
Cct8,5.00596621162498e-08
Psmc6,5.00411651876903e-08
Ssb,5.00176990514761e-08
F2,4.99955371029108e-08
Zfp106,4.99912470342721e-08
Rogdi,4.98840457953709e-08
Isg20l2,4.98734642193599e-08
Fam206a,4.98368299636251e-08
Phactr4,4.98206804869508e-08
Rbm18,4.97932893316774e-08
Unc119b,4.9747675685679e-08
Nudt22,4.97255683936768e-08
Gfm1,4.97076320683273e-08
Maz,4.96930797189103e-08
Katnb1,4.96837337405289e-08
Ndufaf4,4.96097777724795e-08
Grhpr,4.95649827716257e-08
BC031181,4.95100029203806e-08
Nron,4.94969011509214e-08
Rpl13a-ps1,4.94775902445531e-08
Pop1,4.94757354706038e-08
Luc7l,4.947511797088e-08
Cwf19l1,4.94017107541988e-08
Triap1,4.93960023640138e-08
Tpmt,4.93039903644008e-08
Slx4ip,4.92637074688915e-08
Uevld,4.9200257718425e-08
Maml1,4.90759346192919e-08
Musk,4.90161428175245e-08
Dnajc16,4.90060139010164e-08
Ndufb8,4.89056693149943e-08
Tubgcp5,4.89030474329777e-08
Senp1,4.8890971881916e-08
Trappc2l,4.88750951005131e-08
Cox11,4.88709835294811e-08
Nfyc,4.87718029136428e-08
Pcyox1,4.86901541059635e-08
Pigw,4.86559906008488e-08
Vhl,4.85953844636614e-08
Rpl18,4.83675069176651e-08
L2hgdh,4.83471658488128e-08
1110008L16Rik,4.82845685614445e-08
Dcp1a,4.82501638514496e-08
Caml,4.8195583900105e-08
Srbd1,4.81704197776035e-08
Ddx19a,4.81433761058829e-08
Pdcl,4.81141159668562e-08
Prrc2b,4.80349987111476e-08
Psma7,4.80325026892034e-08
Ddost,4.80193839285082e-08
Mycbp,4.79068266141982e-08
Atp5s,4.78176845614189e-08
Pigyl,4.77634860601721e-08
Ppp1r35,4.77433016036929e-08
Tiprl,4.76797515297017e-08
Adpgk,4.76751050769194e-08
Nudt21,4.76610298971863e-08
Bckdha,4.76411387185348e-08
Tgoln1,4.75855605869408e-08
Slc25a16,4.75838947143965e-08
Vps45,4.74312078545149e-08
1700021F05Rik,4.73008633113147e-08
Tars,4.71947520442303e-08
Trpt1,4.71717717833791e-08
Rchy1,4.70617119793011e-08
Taf5,4.70224805201267e-08
Fxr2,4.69845764092523e-08
Rfx3,4.69439235112155e-08
Gstcd,4.69413333250825e-08
Aph1a,4.68961296880262e-08
Pam16,4.68873830828584e-08
Zfp39,4.68356198300147e-08
Zer1,4.6776564092554e-08
Pde6h,4.6732797355012e-08
1110008P14Rik,4.67157557368209e-08
Aspn,4.66584268016953e-08
Patz1,4.66517666834708e-08
Rnf14,4.65337288365139e-08
C2cd3,4.64710658660137e-08
Zgpat,4.64640728609554e-08
Zcchc9,4.64265735771279e-08
Tsnaxip1,4.6402319799966e-08
Sfxn2,4.64018788941385e-08
Recql,4.63891512940865e-08
Clasrp,4.63742752271457e-08
Gm10073,4.61440280335415e-08
Snap23,4.61026344182389e-08
Cad,4.59954475036444e-08
Fnta,4.59826298002238e-08
Ppat,4.59545006505402e-08
Trnau1ap,4.59368444526965e-08
Taf1c,4.58795866452681e-08
Rps11,4.58160127322388e-08
Nfya,4.57308288905371e-08
Ptrhd1,4.57054535339463e-08
Ccdc25,4.56722068871901e-08
Zmym5,4.55719560475225e-08
Hspb11,4.55271737960189e-08
Pmpcb,4.55188766213444e-08
Ctdspl2,4.54294199750131e-08
Dus4l,4.5411752452473e-08
Rars2,4.53918240581818e-08
Casp8ap2,4.53266655792788e-08
Tbc1d13,4.5292094576935e-08
Gm23969,4.52163621747168e-08
Tyw5,4.51675897548983e-08
2610008E11Rik,4.51324899361201e-08
Znrd1,4.50944992128417e-08
Rnf31,4.50107180921455e-08
Cdk7,4.49753569506208e-08
Lamtor2,4.4896916369569e-08
Gbp2,4.48809429436911e-08
Cfap20,4.4771537136226e-08
Hist2h2ac,4.47579185188683e-08
Slc17a5,4.47572742753992e-08
Mbd1,4.47030314003377e-08
Polr3a,4.46862809989971e-08
Limk1,4.46048261901951e-08
Fau,4.45954225958514e-08
Zmiz2,4.45264177393378e-08
Hyal1,4.45097837273062e-08
Hexa,4.44763471338646e-08
Tfap4,4.44007484511869e-08
Phf11c,4.42945874039893e-08
Skiv2l,4.42811190890056e-08
Nfatc2ip,4.42758487499591e-08
Cep120,4.42603856741641e-08
Tbc1d32,4.42379678175777e-08
Vps39,4.4229377181052e-08
Rfng,4.41605484559699e-08
Gmcl1,4.41302486379856e-08
Exosc5,4.41138532482143e-08
Zfp809,4.41116675580497e-08
Zkscan5,4.40815503030096e-08
Msh2,4.40747900919818e-08
Dcun1d1,4.40730410195484e-08
Alkbh7,4.40388711422667e-08
Trub2,4.3803959000834e-08
Cdc37l1,4.37802579698966e-08
Spag8,4.37753532774732e-08
Dck,4.37392192812608e-08
Man2c1,4.3702453879483e-08
Ccdc82,4.36698061224656e-08
Polr2d,4.36691944933097e-08
Tbx6,4.36347110036591e-08
Slc38a6,4.35697317784164e-08
Ogfod2,4.35662139193601e-08
Dnm1l,4.35569874091546e-08
Timm13,4.34944187704399e-08
Gna12,4.34872641316579e-08
Casp3,4.34846816925372e-08
Seh1l,4.34753024403993e-08
Agk,4.34720513926e-08
Fkbp11,4.34567312164029e-08
Cox14,4.34491974495761e-08
Kpna2,4.34311756633217e-08
Zbtb48,4.34251494356295e-08
Nat9,4.33517591927242e-08
Rpl3,4.33380086705614e-08
Nfkbia,4.3180474857215e-08
Ube2z,4.31374536629275e-08
Smg1,4.31274576311095e-08
Cd46,4.31236974950461e-08
Dohh,4.31150329860598e-08
1110004F10Rik,4.31035792974491e-08
Supt16,4.30856173206447e-08
Snora57,4.30806146271307e-08
Kbtbd4,4.30721243063573e-08
Utp3,4.29983228593824e-08
Ahi1,4.28568645734293e-08
Cenpj,4.28178666711062e-08
Fopnl,4.27916412473907e-08
1700030K09Rik,4.27015353355458e-08
Naa50,4.26472158592851e-08
Xpo6,4.26125508714283e-08
Slc39a2,4.2589104016021e-08
Hnrnpa1,4.24836596515163e-08
Vps33a,4.24628725291142e-08
Heatr3,4.23774130578068e-08
A730017C20Rik,4.2350588545228e-08
Tmem115,4.22922395436371e-08
Get4,4.2291628616114e-08
Lrig2,4.21918184194303e-08
Fkbp3,4.21391367314623e-08
Rad23a,4.21214210095291e-08
Il4,4.20362655190161e-08
Nlk,4.20098626629389e-08
Stk40,4.19457199326919e-08
Pdcd4,4.19338076810865e-08
Snapin,4.19221585955474e-08
2310022A10Rik,4.19082942471315e-08
Tefm,4.19073663394046e-08
Rgs1,4.16217455587547e-08
Dcaf13,4.1560503835976e-08
Slc35a3,4.15342384038526e-08
Atm,4.13256846183958e-08
Sumo2,4.12567085355068e-08
L3hypdh,4.12214232789464e-08
Mthfd1,4.11960573598889e-08
Commd7,4.11603167642184e-08
Armc10,4.10645268083974e-08
Prdx6b,4.10485575749327e-08
Ecscr,4.10386683611201e-08
Lonp2,4.09933712877882e-08
Rac1,4.09099884265749e-08
Pdcd2l,4.09090752564256e-08
Cks2,4.0859654850592e-08
Gbe1,4.08535421494728e-08
Zfp810,4.0667978704411e-08
Naa40,4.06643200013775e-08
Zfp456,4.05489375243561e-08
Vkorc1,4.05253547135914e-08
Gnl3,4.04298511465202e-08
Mtbp,4.03099221961912e-08
Usp5,4.02761713998433e-08
Thumpd1,4.02472032018143e-08
Nckipsd,4.0235746687444e-08
Plk4,4.01501456874511e-08
Fis1,4.01367002291829e-08
Slc12a9,4.005441644305e-08
Tatdn1,4.00058473570004e-08
Vps26a,3.99809456818268e-08
Gopc,3.99475062356227e-08
Rrm1,3.99434549429542e-08
Slc25a17,3.98718121685614e-08
Aqr,3.97975020330832e-08
Lias,3.97791332008736e-08
Chtop,3.97763224297338e-08
Akt1s1,3.97744764272867e-08
Timm44,3.97221070685062e-08
Havcr1,3.97049570591e-08
Ercc3,3.970454942353e-08
Riok1,3.97031167135759e-08
Dnajc21,3.96623054979248e-08
Tmem259,3.96293032725048e-08
Smyd4,3.96114638954752e-08
Mrps28,3.96026950834609e-08
Cdc42se1,3.95578751025863e-08
Phf11b,3.9547747745756e-08
Ubxn1,3.95431622563403e-08
1700029I15Rik,3.94809102708559e-08
Thap11,3.94695089278657e-08
Patl1,3.94141280868149e-08
Park7,3.93208866319491e-08
Ccdc90b,3.92398836978489e-08
Tbp,3.92359010478842e-08
Zfp143,3.9233052767581e-08
Aknad1,3.91841454426583e-08
Srr,3.91366981512788e-08
Styxl1,3.91288718567038e-08
Eif3l,3.90732516123513e-08
Nat10,3.9053566497686e-08
Stag1,3.90412671016158e-08
Surf6,3.90363211862669e-08
Rrnad1,3.89916590715329e-08
Casp9,3.89578612891898e-08
Mcrs1,3.89172285692344e-08
Snw1,3.88787868989008e-08
Osbpl11,3.88523550890894e-08
Rnf181,3.87665354287257e-08
M6pr,3.87439647906609e-08
Samd15,3.87099502246544e-08
R3hdm1,3.86609113549286e-08
Krcc1,3.85241224684644e-08
Mapk7,3.85059961741856e-08
Zcchc8,3.84600596557506e-08
Rmdn3,3.84458022860081e-08
Snrpc,3.84290119251696e-08
Zfand4,3.83294435140155e-08
Med7,3.83230159150067e-08
Palb2,3.82571245831458e-08
Cby1,3.82458477764809e-08
Coq4,3.8220778653921e-08
Slc7a13,3.82197557084229e-08
Lsm7,3.8198255981473e-08
Cort,3.81563645785886e-08
Pld3,3.81282020654443e-08
Klhdc10,3.79041839985306e-08
Gps1,3.78728793264099e-08
Slc26a6,3.78567257876232e-08
Srrd,3.78372463220491e-08
Mapkapk5,3.77977642565203e-08
Pi4kb,3.77937955006987e-08
Tinf2,3.77710656083345e-08
Orc6,3.76534666809311e-08
Syvn1,3.75882339931797e-08
Copb1,3.75619943237079e-08
Uba5,3.75050477144808e-08
1810055G02Rik,3.74255138627552e-08
Sacm1l,3.7376744662218e-08
Fut11,3.73384432203016e-08
Upf3a,3.7249546541899e-08
Lmbrd2,3.72492143422294e-08
Arhgdib,3.72269732334264e-08
Mrpl43,3.71990231663694e-08
Tdp1,3.71353988868323e-08
Nup133,3.69781499768144e-08
Rnf38,3.68973400434064e-08
Nudt9,3.67783133558828e-08
Dnajc27,3.67598919270009e-08
Lats1,3.6724061804943e-08
Zfp949,3.67179529733431e-08
Thap3,3.67000020378411e-08
Ppil2,3.66922144765599e-08
Bpnt1,3.66822847114286e-08
2810006K23Rik,3.65951339270636e-08
Llph,3.65805799382175e-08
Mfsd5,3.65496437913031e-08
Mysm1,3.65137028172587e-08
Lig4,3.64468293817486e-08
Nsmce1,3.64422021698217e-08
Mrps11,3.64301336943843e-08
Crtc2,3.64165766947038e-08
Trmt11,3.63669984103823e-08
Alg10b,3.63408441296755e-08
Pex19,3.63336082728331e-08
Pdcd6,3.63175959974292e-08
Ncapg,3.62449309834703e-08
Eif3k,3.61872310698701e-08
Pgap2,3.61609087845727e-08
Tma16,3.61534861548953e-08
Dhx32,3.60091544233211e-08
Mrpl46,3.60032263672817e-08
Cyb5rl,3.5984751158562e-08
Cers5,3.59633938811305e-08
Pcif1,3.59131359791301e-08
Ino80d,3.59059586935838e-08
Gne,3.58885921838031e-08
Mrpl38,3.58467591113504e-08
Eif3e,3.58321963380945e-08
Ccndbp1,3.57643431024182e-08
Zfp131,3.5749566404139e-08
Nedd8,3.57092942303993e-08
0610010K14Rik,3.57025819838438e-08
Tmem39a,3.56511692290832e-08
Btaf1,3.56281314540514e-08
Commd10,3.55869528881791e-08
Snrnp200,3.54559884280129e-08
Rbm25,3.54246166514076e-08
Avl9,3.54141186176017e-08
Zfp592,3.54024012299939e-08
Actr8,3.53582388405569e-08
Dnajc2,3.52402740404709e-08
Lbhd1,3.51850328720286e-08
Dhtkd1,3.51820478988925e-08
Ska2,3.51682166411383e-08
A430005L14Rik,3.516398598026e-08
Rdh14,3.51518160201282e-08
Mllt11,3.51432977703436e-08
Crebl2,3.50932353716811e-08
Eif6,3.50421406597025e-08
Idh1,3.50214072804727e-08
Ccser2,3.49475380470128e-08
Gm6563,3.49235966935031e-08
Btbd8,3.48813954712525e-08
Imp3,3.48559974525461e-08
Tmem230,3.4855288786667e-08
4931406C07Rik,3.48389339645641e-08
Rpap3,3.47916646837884e-08
Pigc,3.47818492156331e-08
Isy1,3.46349652684662e-08
Zfyve19,3.46194715488129e-08
Gle1,3.45723381738118e-08
Mak16,3.4495317699901e-08
Gin1,3.4452355024582e-08
Esd,3.44179249005055e-08
Map1s,3.44069626634154e-08
Atp6v1d,3.43707132218877e-08
Irf2bp1,3.43302716137884e-08
Nif3l1,3.41890597947609e-08
Atf7ip2,3.41737137303184e-08
Wdr55,3.41371740289885e-08
Sssca1,3.40445675039328e-08
Slc39a5,3.40203663772192e-08
Rpf2,3.39807158403276e-08
Topors,3.38479970523273e-08
1700003F12Rik,3.38393608324692e-08
Trappc6b,3.38092410757481e-08
Map3k12,3.37564946014909e-08
Ermard,3.37545883580235e-08
Tmbim4,3.37418198685315e-08
Erlin1,3.3597899709122e-08
Zfp157,3.35330711214357e-08
Dtwd2,3.35292110376211e-08
Ptpn23,3.35220227830222e-08
Mettl16,3.34362602337839e-08
Ddx41,3.34162941198408e-08
H3f3a,3.34089315166147e-08
Golph3l,3.33672258143336e-08
9330159F19Rik,3.32741044818274e-08
S100a14,3.32645849689297e-08
